seed, runtime(s), ecmin
1, 20.51, 1119
2, 17.15, 1125
3, 16.73, 1113
4, 16.79, 1110
5, 17.80, 1116
6, 20.34, 1122
7, 17.08, 1119
8, 17.59, 1119
9, 17.29, 1116
10, 18.57, 1113
11, 17.89, 1116
12, 17.01, 1116
13, 16.83, 1113
14, 16.38, 1119
15, 17.68, 1116
16, 17.20, 1110
17, 16.64, 1125
18, 16.22, 1110
19, 16.79, 1119
20, 15.99, 1116
21, 15.37, 1116
22, 15.55, 1125
23, 15.69, 1116
24, 14.92, 1110
25, 15.08, 1119
26, 15.80, 1119
27, 15.53, 1116
28, 15.88, 1119
29, 16.06, 1113
30, 15.74, 1113
