seed, runtime(s), ecmin
1, 17.56, 576
2, 15.48, 573
3, 14.86, 576
4, 15.36, 579
5, 14.38, 576
6, 14.74, 576
7, 14.55, 579
8, 13.96, 579
9, 14.48, 582
10, 15.30, 576
11, 15.23, 579
12, 14.29, 582
13, 15.14, 579
14, 14.18, 576
15, 15.55, 579
16, 13.68, 579
17, 14.66, 585
18, 16.61, 582
19, 13.47, 576
20, 12.93, 579
21, 13.60, 582
22, 14.80, 582
23, 13.58, 579
24, 13.63, 582
25, 13.48, 582
26, 13.93, 579
27, 13.41, 582
28, 15.78, 576
29, 13.88, 585
30, 12.84, 582
