seed, runtime(s), ecmin
1, 10.54, 1368
2, 9.62, 1377
3, 9.93, 1374
4, 8.86, 1374
5, 10.38, 1380
6, 9.77, 1383
7, 8.94, 1380
8, 9.72, 1371
9, 8.89, 1374
10, 9.81, 1377
11, 9.88, 1368
12, 9.03, 1383
13, 9.69, 1374
14, 9.53, 1374
15, 9.29, 1368
16, 9.72, 1374
17, 9.00, 1380
18, 9.06, 1374
19, 9.69, 1371
20, 9.38, 1380
21, 9.37, 1380
22, 9.56, 1371
23, 8.77, 1380
24, 8.40, 1371
25, 9.27, 1374
26, 9.10, 1374
27, 9.14, 1377
28, 9.89, 1380
29, 9.41, 1368
30, 9.44, 1380
