seed, runtime(s), ecmin
1, 58.93, 825
2, 49.31, 822
3, 50.46, 825
4, 48.32, 822
5, 49.35, 825
6, 49.27, 831
7, 51.74, 825
8, 51.47, 825
9, 50.70, 825
10, 48.90, 822
11, 62.46, 822
12, 72.07, 822
13, 70.74, 825
14, 64.02, 822
15, 61.45, 828
16, 60.13, 825
17, 55.90, 828
18, 57.15, 816
19, 53.28, 825
20, 54.89, 825
21, 53.50, 819
22, 51.41, 819
23, 49.10, 822
24, 48.09, 822
25, 47.53, 825
26, 47.30, 822
27, 47.99, 828
28, 52.90, 825
29, 49.25, 828
30, 50.70, 825
