seed, runtime(s), ecmin
1, 12.40, 816
2, 10.84, 810
3, 10.14, 813
4, 10.70, 816
5, 9.99, 816
6, 10.91, 810
7, 9.90, 816
8, 10.19, 810
9, 9.71, 810
10, 10.51, 816
11, 9.26, 810
12, 10.19, 810
13, 9.39, 816
14, 10.56, 816
15, 9.92, 813
16, 9.81, 810
17, 9.37, 810
18, 10.92, 813
19, 9.79, 810
20, 9.85, 807
21, 10.14, 810
22, 10.73, 819
23, 9.92, 813
24, 9.47, 813
25, 10.28, 813
26, 10.92, 819
27, 9.60, 819
28, 9.09, 810
29, 9.82, 816
30, 9.62, 816
