seed, runtime(s), ecmin
1, 7.30, 912
2, 6.99, 915
3, 5.98, 909
4, 6.33, 906
5, 6.44, 906
6, 6.58, 912
7, 6.28, 906
8, 6.56, 906
9, 6.11, 909
10, 6.40, 900
11, 6.38, 915
12, 6.65, 909
13, 6.25, 912
14, 7.05, 912
15, 7.39, 909
16, 6.47, 903
17, 6.12, 912
18, 6.59, 915
19, 7.21, 912
20, 6.72, 909
21, 6.65, 909
22, 6.26, 906
23, 7.11, 912
24, 6.18, 909
25, 8.79, 906
26, 7.80, 921
27, 7.40, 912
28, 8.27, 903
29, 6.81, 906
30, 7.15, 903
