seed, runtime(s), ecmin
1, 13.04, 984
2, 12.00, 978
3, 11.45, 981
4, 11.37, 978
5, 11.70, 978
6, 10.84, 975
7, 11.00, 978
8, 10.53, 981
9, 11.18, 978
10, 10.56, 978
11, 11.16, 984
12, 10.24, 978
13, 9.83, 981
14, 10.76, 990
15, 10.42, 972
16, 10.24, 981
17, 10.61, 978
18, 10.51, 984
19, 10.87, 981
20, 10.24, 984
21, 10.54, 981
22, 10.08, 981
23, 10.22, 975
24, 10.36, 987
25, 9.36, 978
26, 9.64, 984
27, 9.62, 981
28, 9.77, 978
29, 9.16, 984
30, 10.37, 978
