seed, runtime(s), ecmin
1, 11.51, 1578
2, 9.86, 1572
3, 10.58, 1566
4, 9.60, 1575
5, 9.42, 1575
6, 10.15, 1569
7, 10.14, 1572
8, 8.72, 1572
9, 9.34, 1572
10, 9.27, 1578
11, 9.51, 1578
12, 9.00, 1575
13, 9.15, 1572
14, 8.83, 1575
15, 8.93, 1575
16, 9.78, 1575
17, 8.89, 1587
18, 9.61, 1575
19, 9.54, 1572
20, 8.95, 1578
21, 8.51, 1581
22, 9.10, 1572
23, 9.25, 1575
24, 9.02, 1569
25, 9.25, 1572
26, 9.76, 1569
27, 9.33, 1569
28, 8.83, 1572
29, 9.37, 1572
30, 9.92, 1572
