seed, runtime(s), ecmin
1, 9.69, 1023
2, 8.92, 1020
3, 9.02, 1023
4, 8.38, 1026
5, 9.08, 1020
6, 9.78, 1020
7, 9.06, 1020
8, 8.19, 1020
9, 8.79, 1029
10, 8.51, 1023
11, 7.95, 1020
12, 7.33, 1020
13, 8.02, 1023
14, 8.67, 1020
15, 8.69, 1023
16, 8.05, 1020
17, 8.86, 1017
18, 7.88, 1029
19, 8.49, 1020
20, 9.27, 1020
21, 8.35, 1017
22, 8.00, 1023
23, 8.50, 1023
24, 8.95, 1023
25, 8.24, 1020
26, 7.95, 1023
27, 8.75, 1023
28, 9.12, 1020
29, 8.28, 1023
30, 7.96, 1023
