Seed, Runtime(s), ecmin
2, 30.57, 4257
1, 31.59, 4257
3, 29.16, 4254
4, 30.58, 4269
6, 31.08, 4269
5, 31.82, 4254
8, 29.42, 4257
7, 30.08, 4260
9, 29.68, 4260
10, 30.78, 4269
12, 29.94, 4257
11, 32.06, 4260
14, 29.44, 4260
13, 30.79, 4254
15, 29.77, 4260
16, 29.82, 4260
18, 29.65, 4266
17, 29.93, 4257
20, 30.68, 4266
19, 31.75, 4248
21, 29.26, 4263
22, 31.72, 4257
24, 30.47, 4251
23, 31.00, 4257
25, 30.12, 4263
26, 31.21, 4260
28, 29.64, 4260
27, 30.80, 4260
29, 29.45, 4251
30, 29.69, 4254
