Seed, Runtime(s), ecmin
1, 4.38, 840
2, 4.43, 837
3, 4.05, 837
4, 4.68, 837
5, 4.00, 843
6, 4.65, 834
8, 6.06, 840
7, 6.18, 840
9, 4.20, 840
10, 4.33, 843
11, 4.13, 837
12, 4.42, 840
14, 3.97, 834
13, 4.54, 843
16, 4.09, 837
15, 4.67, 840
18, 3.59, 837
17, 4.30, 837
20, 4.20, 840
19, 4.23, 840
21, 4.31, 837
22, 4.48, 840
24, 4.21, 837
23, 4.39, 843
25, 3.80, 840
26, 4.28, 840
28, 4.17, 840
27, 4.36, 843
30, 4.18, 840
29, 4.44, 837
