Seed, Runtime(s), ecmin
2, 14.23, 1407
1, 15.09, 1407
4, 15.79, 1398
3, 17.40, 1404
6, 15.16, 1404
5, 15.51, 1398
7, 15.61, 1407
8, 16.94, 1404
9, 14.82, 1401
10, 16.04, 1401
12, 15.24, 1407
11, 15.49, 1401
13, 15.57, 1410
14, 16.62, 1404
15, 15.54, 1404
16, 15.83, 1404
18, 15.55, 1404
17, 16.52, 1395
19, 15.45, 1404
20, 16.09, 1410
22, 15.35, 1407
21, 15.69, 1407
24, 15.87, 1407
23, 16.54, 1401
26, 14.90, 1401
25, 15.21, 1404
27, 16.05, 1410
28, 16.73, 1389
30, 15.76, 1401
29, 16.15, 1401
