Seed, Runtime(s), ecmin
1, 31.55, 4542
2, 31.76, 4536
4, 28.35, 4554
3, 29.13, 4539
6, 28.89, 4545
5, 30.92, 4536
7, 28.53, 4548
8, 29.05, 4536
10, 29.55, 4542
9, 29.83, 4533
12, 28.62, 4533
11, 29.80, 4545
14, 29.80, 4536
13, 30.00, 4539
16, 27.97, 4542
15, 29.01, 4533
17, 30.14, 4539
18, 30.51, 4548
19, 30.59, 4542
20, 30.88, 4539
22, 29.64, 4536
21, 30.36, 4524
24, 30.34, 4533
23, 30.42, 4524
25, 27.86, 4533
26, 28.95, 4533
27, 31.63, 4533
28, 32.68, 4527
30, 30.22, 4542
29, 30.32, 4536
