Seed, Runtime(s), ecmin
2, 3.52, 1047
1, 3.63, 1044
3, 3.99, 1044
4, 4.48, 1044
5, 3.68, 1047
6, 4.03, 1047
8, 3.61, 1044
7, 3.85, 1044
10, 3.95, 1047
9, 4.14, 1041
12, 3.37, 1044
11, 3.57, 1047
14, 3.57, 1047
13, 4.28, 1050
15, 3.26, 1047
16, 3.80, 1047
18, 3.34, 1050
17, 3.92, 1041
19, 3.67, 1047
20, 4.15, 1047
22, 3.32, 1044
21, 3.66, 1050
23, 3.68, 1041
24, 3.79, 1047
25, 3.62, 1047
26, 3.62, 1047
27, 3.77, 1047
28, 3.80, 1044
29, 3.37, 1044
30, 3.82, 1044
