Seed, Runtime(s), ecmin
1, 6.08, 1566
2, 6.53, 1557
3, 5.61, 1566
4, 5.66, 1557
6, 6.09, 1560
5, 6.50, 1569
8, 6.21, 1563
7, 6.56, 1563
9, 5.52, 1566
10, 6.57, 1557
12, 5.74, 1566
11, 5.83, 1569
13, 5.86, 1563
14, 6.23, 1563
16, 6.19, 1563
15, 6.29, 1563
18, 5.53, 1566
17, 6.78, 1560
20, 6.14, 1557
19, 6.38, 1563
21, 5.81, 1566
22, 5.95, 1569
24, 5.20, 1563
23, 6.60, 1560
26, 5.74, 1560
25, 6.34, 1566
27, 6.23, 1560
28, 6.69, 1563
29, 5.83, 1563
30, 6.37, 1563
