Seed, Runtime(s), ecmin
2, 28.27, 8328
1, 28.44, 8340
4, 31.69, 8325
3, 31.99, 8337
6, 34.09, 8337
5, 34.38, 8334
8, 28.87, 8349
7, 30.82, 8337
9, 33.44, 8343
10, 33.93, 8343
11, 31.09, 8340
12, 32.70, 8340
13, 34.04, 8334
14, 34.12, 8328
15, 30.43, 8343
16, 30.80, 8334
17, 29.31, 8340
18, 30.23, 8349
20, 31.02, 8343
19, 31.53, 8331
22, 29.96, 8352
21, 32.11, 8328
24, 30.09, 8331
23, 30.24, 8343
25, 28.42, 8340
26, 29.11, 8334
28, 29.87, 8346
27, 30.61, 8340
29, 31.12, 8337
30, 31.86, 8346
