Seed, Runtime(s), ecmin
2, 23.92, 3801
1, 24.21, 3810
3, 22.89, 3813
4, 25.99, 3810
5, 23.87, 3810
6, 23.88, 3816
8, 24.77, 3807
7, 25.72, 3816
9, 25.49, 3813
10, 25.91, 3813
12, 24.79, 3825
11, 24.82, 3816
14, 24.25, 3819
13, 25.14, 3813
15, 24.93, 3798
16, 25.25, 3810
18, 23.42, 3813
17, 24.36, 3819
19, 23.97, 3810
20, 24.32, 3822
22, 24.34, 3810
21, 25.07, 3813
23, 23.97, 3825
24, 24.35, 3816
25, 24.76, 3807
26, 25.30, 3822
27, 24.80, 3816
28, 25.38, 3813
30, 24.10, 3822
29, 24.53, 3813
