Seed, Runtime(s), ecmin
1, 13.50, 1719
2, 14.47, 1701
4, 13.59, 1710
3, 14.23, 1707
5, 13.30, 1716
6, 13.65, 1707
7, 13.07, 1713
8, 14.07, 1713
10, 14.15, 1716
9, 14.67, 1713
12, 12.94, 1719
11, 13.49, 1713
13, 12.67, 1710
14, 13.03, 1713
16, 12.60, 1710
15, 13.49, 1710
18, 12.66, 1716
17, 12.83, 1713
20, 12.42, 1719
19, 13.19, 1713
21, 12.94, 1707
22, 13.59, 1716
23, 13.10, 1713
24, 13.41, 1719
26, 13.08, 1716
25, 13.24, 1710
27, 13.34, 1704
28, 14.42, 1713
29, 13.62, 1716
30, 13.78, 1710
