Seed, Runtime(s), ecmin
2, 34.51, 2883
1, 35.14, 2892
3, 36.43, 2886
4, 36.56, 2877
5, 35.16, 2889
6, 36.59, 2898
8, 35.66, 2874
7, 35.70, 2877
9, 34.68, 2886
10, 35.73, 2883
12, 34.41, 2886
11, 34.55, 2892
13, 34.72, 2889
14, 36.79, 2880
16, 35.01, 2889
15, 35.64, 2886
17, 33.85, 2880
18, 34.60, 2895
19, 35.54, 2880
20, 35.68, 2886
22, 34.71, 2886
21, 35.87, 2886
23, 34.37, 2886
24, 35.09, 2895
26, 33.69, 2892
25, 36.09, 2868
28, 36.17, 2886
27, 37.09, 2889
29, 34.66, 2886
30, 36.82, 2886
