Seed, Runtime(s), ecmin
1, 4.34, 705
2, 5.05, 705
3, 5.03, 711
4, 5.15, 705
5, 4.16, 708
6, 4.44, 705
8, 5.73, 705
7, 6.14, 708
10, 5.44, 705
9, 6.08, 702
11, 4.42, 705
12, 4.86, 705
13, 4.41, 705
14, 4.53, 702
16, 4.73, 705
15, 4.82, 708
17, 4.09, 708
18, 4.60, 705
19, 4.49, 702
20, 5.02, 705
21, 4.29, 708
22, 4.58, 705
24, 4.46, 705
23, 4.65, 708
25, 4.70, 708
26, 6.25, 705
28, 5.40, 702
27, 5.61, 708
30, 4.27, 705
29, 4.65, 702
