Seed, Runtime(s), ecmin
2, 20.36, 7317
1, 20.99, 7308
3, 20.45, 7317
4, 21.01, 7335
5, 19.62, 7329
6, 20.59, 7320
7, 19.75, 7317
8, 21.04, 7323
9, 20.86, 7332
10, 21.11, 7320
12, 20.55, 7320
11, 21.23, 7323
13, 19.75, 7323
14, 20.20, 7335
16, 20.67, 7317
15, 20.84, 7329
17, 20.42, 7317
18, 21.07, 7299
19, 20.70, 7332
20, 21.04, 7320
21, 23.55, 7329
22, 24.84, 7320
23, 22.38, 7317
24, 23.03, 7314
25, 21.63, 7317
26, 22.58, 7326
27, 21.58, 7314
28, 21.92, 7317
29, 20.78, 7320
30, 21.65, 7332
